YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WS10M,CLRSKY_SFC_SW_DWN
2022,1,28,7,185.84,25.47,3.39,187.1
2022,1,28,8,428.85,26.76,3.71,426.8
2022,1,28,9,649.02,27.87,3.65,654.23
2022,1,28,10,810.99,28.83,3.57,825.4
2022,1,28,11,897.62,29.65,3.63,928.8
2022,1,28,12,906.51,30.22,3.71,956.12
2022,1,28,13,873.63,30.42,3.69,903.92
2022,1,28,14,698.31,30.27,3.62,775.9
2022,1,28,15,498.81,29.86,3.63,585.55
2022,1,28,16,288.2,29.08,3.55,353.33
2022,1,28,17,92.18,27.82,3.41,127.55
2022,1,28,18,0,26.33,3.5,0
2022,1,28,19,0,25.67,3.85,0
2022,1,28,20,0,25.17,3.89,0
2022,1,28,21,0,24.83,3.84,0
2022,1,28,22,0,24.55,3.63,0
2022,1,28,23,0,24.36,3.43,0
2022,1,29,0,0,24.15,3.34,0
2022,1,29,1,0,23.98,3.3,0
2022,1,29,2,0,23.87,3.26,0
2022,1,29,3,0,23.74,3.13,0
2022,1,29,4,0,23.6,2.98,0
2022,1,29,5,0,23.48,2.82,0
2022,1,29,6,23.09,24.12,2.62,20.05
2022,1,29,7,187.48,25.73,2.97,190.35
2022,1,29,8,438.09,27,3.01,435.1
2022,1,29,9,647.56,28.11,2.91,651.92
2022,1,29,10,800.46,29.14,2.88,818.45
2022,1,29,11,891.35,29.95,2.9,917.42
2022,1,29,12,884.41,30.41,2.88,942.02
2022,1,29,13,779.62,30.51,2.78,884.8
2022,1,29,14,691.81,30.26,2.76,750.17
2022,1,29,15,470.45,29.65,2.83,557.15
2022,1,29,16,285.89,28.76,2.82,327.25
2022,1,29,17,89.29,27.56,2.85,105.83
2022,1,29,18,7.06,26.4,3.08,3.05
2022,1,29,19,0,25.8,3.44,0
2022,1,29,20,0,25.37,3.57,0
2022,1,29,21,0,25.05,3.62,0
2022,1,29,22,0,24.77,3.61,0
2022,1,29,23,0,24.51,3.56,0
2022,1,30,0,0,24.27,3.5,0
2022,1,30,1,0,24.04,3.43,0
2022,1,30,2,0,23.83,3.34,0
2022,1,30,3,0,23.65,3.24,0
2022,1,30,4,0,23.48,3.15,0
2022,1,30,5,0,23.42,3.14,0
2022,1,30,6,22.38,24.08,3.36,18.23
2022,1,30,7,171.41,25.42,3.98,171.02
2022,1,30,8,383.84,26.66,4.16,382.5
2022,1,30,9,611.52,27.87,4.14,616.58
2022,1,30,10,775.36,28.9,3.89,791.85
2022,1,30,11,823.84,29.73,3.5,896.6
2022,1,30,12,745.75,30.17,3.06,925.9
2022,1,30,13,714.04,30.26,2.76,868.33
2022,1,30,14,576.32,30.14,2.65,735.65
2022,1,30,15,380.98,29.64,2.68,541.98
2022,1,30,16,170.33,28.89,2.98,313.58
2022,1,30,17,55.09,27.72,3.21,100.08
2022,1,30,18,6.36,26.58,3.51,3.02
2022,1,30,19,0,25.98,3.9,0
2022,1,30,20,0,25.5,3.86,0
2022,1,30,21,0,25.09,3.62,0
2022,1,30,22,0,24.8,3.39,0
2022,1,30,23,0,24.62,3.24,0
2022,1,31,0,0,24.43,3.12,0
2022,1,31,1,0,24.3,3.01,0
2022,1,31,2,0,24.27,2.9,0
2022,1,31,3,0,24.23,2.84,0
2022,1,31,4,0,24.21,2.82,0
2022,1,31,5,0,24.2,2.82,0
2022,1,31,6,20.27,24.66,2.77,16.58
2022,1,31,7,129.78,25.8,3.06,149.05
2022,1,31,8,319.31,26.93,3.15,377.4
2022,1,31,9,563.77,27.9,3.24,603.17
2022,1,31,10,708.57,28.7,3.35,772.33
2022,1,31,11,752.82,29.38,3.41,877.48
2022,1,31,12,821.77,29.81,3.37,952.73
2022,1,31,13,699.37,29.91,3.22,896.95
2022,1,31,14,685.67,29.81,3.07,759.83
2022,1,31,15,480.05,29.33,3.05,560.5
2022,1,31,16,266.52,28.69,3.17,329.08
2022,1,31,17,90.49,27.62,3.09,106.98
2022,1,31,18,6.83,26.37,2.95,3.2
2022,1,31,19,0,25.8,3.02,0
2022,1,31,20,0,25.38,2.99,0
2022,1,31,21,0,25.05,2.96,0
2022,1,31,22,0,24.77,2.99,0
2022,1,31,23,0,24.55,3.01,0
2022,2,1,0,0,24.33,2.98,0
2022,2,1,1,0,24.18,2.97,0
2022,2,1,2,0,24.1,2.97,0
2022,2,1,3,0,24.06,2.96,0
2022,2,1,4,0,24.1,2.99,0
2022,2,1,5,0,24.21,3.01,0
2022,2,1,6,22.5,24.79,3.09,17.77
2022,2,1,7,144.78,26.1,3.76,158.2
2022,2,1,8,358.77,27.21,4.14,399.2
2022,2,1,9,555.95,28.18,4.32,636.77
2022,2,1,10,712.97,28.95,4.42,810.9
2022,2,1,11,775.31,29.48,4.54,913.2
2022,2,1,12,776.31,29.71,4.62,966.42
2022,2,1,13,754.87,29.69,4.69,911.42
2022,2,1,14,590.73,29.45,4.77,780.35
2022,2,1,15,465.8,28.93,4.88,587.83
2022,2,1,16,270.97,28.14,4.73,352.98
2022,2,1,17,87.98,27.1,4.12,117.52
2022,2,1,18,6.96,25.94,3.69,3.45
2022,2,1,19,0,25.48,3.7,0
2022,2,1,20,0,25.11,3.6,0
2022,2,1,21,0,24.77,3.34,0
2022,2,1,22,0,24.48,3.17,0
2022,2,1,23,0,24.29,3.09,0
2022,2,2,0,0,24.15,3.12,0
2022,2,2,1,0,24.06,3.24,0
2022,2,2,2,0,23.98,3.28,0
2022,2,2,3,0,23.9,3.09,0
2022,2,2,4,0,23.79,2.76,0
2022,2,2,5,0,23.76,2.43,0
2022,2,2,6,23.17,24.45,2.17,17.92
2022,2,2,7,147.7,26.01,2.49,159.5
2022,2,2,8,334.88,27.23,2.8,366.25
2022,2,2,9,564.03,28.24,3.06,613.23
2022,2,2,10,660.64,29.03,3.24,809.6
2022,2,2,11,753.02,29.63,3.33,917.6
2022,2,2,12,756,30.03,3.38,921.5
2022,2,2,13,727.81,30.16,3.41,865.4
2022,2,2,14,600.93,30.01,3.46,734.15
2022,2,2,15,407.88,29.6,3.47,539.2
2022,2,2,16,244.22,28.94,3.38,311.35
2022,2,2,17,84.73,27.8,3,98.83
2022,2,2,18,6.81,26.44,2.84,3.15
2022,2,2,19,0,25.94,2.94,0
2022,2,2,20,0,25.58,3,0
2022,2,2,21,0,25.42,3.05,0
2022,2,2,22,0,25.3,3.04,0
2022,2,2,23,0,25.13,2.95,0
2022,2,3,0,0,25.03,2.88,0
2022,2,3,1,0,24.93,2.76,0
2022,2,3,2,0,24.86,2.64,0
2022,2,3,3,0,24.8,2.57,0
2022,2,3,4,0,24.78,2.6,0
2022,2,3,5,0,24.78,2.7,0
2022,2,3,6,21.16,25.07,2.77,16.83
2022,2,3,7,154.76,25.98,3.36,156
2022,2,3,8,390.21,26.73,3.7,392.23
2022,2,3,9,580.65,27.54,4.03,619.42
2022,2,3,10,695.51,28.25,4.03,808.75
2022,2,3,11,774.23,28.88,3.89,915
2022,2,3,12,772.6,29.2,3.73,939.45
2022,2,3,13,733.13,29.26,3.58,884.73
2022,2,3,14,590.47,29.2,3.45,753.08
2022,2,3,15,403.09,28.88,3.37,559.6
2022,2,3,16,236.24,28.21,3.16,326.33
2022,2,3,17,71.62,27.34,3.02,105.38
2022,2,3,18,6.55,26.55,3.1,3.35
2022,2,3,19,0,26.26,3.27,0
2022,2,3,20,0,26.05,3.31,0
2022,2,3,21,0,25.89,3.32,0
2022,2,3,22,0,25.76,3.35,0
2022,2,3,23,0,25.65,3.35,0
2022,2,4,0,0,25.55,3.43,0
2022,2,4,1,0,25.45,3.57,0
2022,2,4,2,0,25.36,3.73,0
2022,2,4,3,0,25.3,3.91,0
2022,2,4,4,0,25.25,3.98,0
2022,2,4,5,0,25.23,3.9,0
2022,2,4,6,22.54,25.38,3.96,18.75
2022,2,4,7,166.43,25.98,4.41,180.95
2022,2,4,8,377.8,26.63,4.74,422.65
2022,2,4,9,529.76,27.33,5.35,648.08
2022,2,4,10,692.75,27.98,5.84,820.05
2022,2,4,11,727.59,28.38,5.9,920.67
2022,2,4,12,661.97,28.6,5.76,934.17
2022,2,4,13,699.92,28.68,5.6,876.02
2022,2,4,14,630.03,28.56,5.42,735.5
2022,2,4,15,476.92,28.23,5.14,536.65
2022,2,4,16,295.67,27.71,4.64,310.05
2022,2,4,17,100.25,26.97,3.87,100.3
2022,2,4,18,7.2,26.21,3.44,3.3
2022,2,4,19,0,25.99,3.45,0
2022,2,4,20,0,25.86,3.37,0
2022,2,4,21,0,25.79,3.42,0
2022,2,4,22,0,25.66,3.34,0
2022,2,4,23,0,25.53,3.38,0
2022,2,5,0,0,25.44,3.63,0
2022,2,5,1,0,25.33,3.8,0
2022,2,5,2,0,25.26,3.99,0
2022,2,5,3,0,25.2,4.05,0
2022,2,5,4,0,25.15,3.76,0
2022,2,5,5,0,25.11,3.49,0
2022,2,5,6,20.62,25.35,3.43,18.15
2022,2,5,7,118.44,26.16,3.79,176.67
2022,2,5,8,278.42,26.9,4.08,406.9
2022,2,5,9,484.9,27.63,4.53,634.5
2022,2,5,10,651.16,28.06,4.58,809.05
2022,2,5,11,740.87,28.44,4.67,912.02
2022,2,5,12,584.29,28.65,4.73,936.17
2022,2,5,13,483.53,28.69,4.69,877.6
2022,2,5,14,399.44,28.44,4.55,744.17
2022,2,5,15,271.93,27.98,4.35,546.73
2022,2,5,16,140.44,27.37,4.12,316.77
2022,2,5,17,58.59,26.62,3.56,103.48
2022,2,5,18,5.71,25.94,3.27,3.45
2022,2,5,19,0,25.73,3.23,0
2022,2,5,20,0,25.61,3.15,0
2022,2,5,21,0,25.53,3.13,0
2022,2,5,22,0,25.45,3.17,0
2022,2,5,23,0,25.37,3.28,0
2022,2,6,0,0,25.33,3.47,0
2022,2,6,1,0,25.29,3.71,0
2022,2,6,2,0,25.25,3.92,0
2022,2,6,3,0,25.23,4.09,0
2022,2,6,4,0,25.15,3.88,0
2022,2,6,5,0,25.08,3.64,0
2022,2,6,6,11.44,25.19,3.57,16.95
2022,2,6,7,44.71,25.66,3.75,156
2022,2,6,8,106.41,26.11,3.65,372.2
2022,2,6,9,307.6,26.56,3.75,598.65
2022,2,6,10,490.27,26.94,3.86,776.45
2022,2,6,11,476.81,27.26,3.73,886.42
2022,2,6,12,494.59,27.46,3.4,962.75
2022,2,6,13,483.57,27.47,3.06,907.85
2022,2,6,14,276.16,27.36,2.74,773.33
2022,2,6,15,123.73,27.12,2.42,577.75
2022,2,6,16,70.27,26.84,2.17,343.02
2022,2,6,17,28.82,26.41,2.09,113.65
2022,2,6,18,5.64,25.94,2.29,3.62
2022,2,6,19,0,25.82,2.56,0
2022,2,6,20,0,25.72,2.66,0
2022,2,6,21,0,25.62,2.68,0
2022,2,6,22,0,25.49,2.55,0
2022,2,6,23,0,25.37,2.33,0
2022,2,7,0,0,25.26,2.15,0
2022,2,7,1,0,25.18,2.06,0
2022,2,7,2,0,25.15,2.21,0
2022,2,7,3,0,25.15,2.55,0
2022,2,7,4,0,25.13,2.86,0
2022,2,7,5,0,25.15,3.37,0
2022,2,7,6,15.24,25.27,4.14,18.88
2022,2,7,7,89.72,25.57,5.23,176.67
2022,2,7,8,210.82,25.82,5.72,410.88
2022,2,7,9,329.8,26.05,6.09,623.38
2022,2,7,10,416.01,26.28,6.09,792.38
2022,2,7,11,469.62,26.43,5.94,874.67
2022,2,7,12,516.15,26.49,5.64,911.95
2022,2,7,13,342.12,26.45,5.14,855.12
2022,2,7,14,299.15,26.31,4.53,738.67
2022,2,7,15,96.62,26.14,3.74,550
2022,2,7,16,59.91,25.91,2.98,325.6
2022,2,7,17,17.6,25.51,2.26,109.12
2022,2,7,18,4.52,25.01,2.17,3.7
2022,2,7,19,0,24.73,2.99,0
2022,2,7,20,0,24.57,3.68,0
2022,2,7,21,0,24.42,3.55,0
2022,2,7,22,0,24.3,3.41,0
2022,2,7,23,0,24.14,3.49,0
2022,2,8,0,0,23.92,3.61,0
2022,2,8,1,0,23.71,3.64,0
2022,2,8,2,0,23.56,3.65,0
2022,2,8,3,0,23.5,3.77,0
2022,2,8,4,0,23.51,3.74,0
2022,2,8,5,0,23.57,3.5,0
2022,2,8,6,16.09,23.83,3.26,18.83
2022,2,8,7,100.02,24.5,3.23,183
2022,2,8,8,228.72,25.29,3.01,417.77
2022,2,8,9,347.28,25.96,2.9,638.05
2022,2,8,10,476.5,26.4,2.72,787
2022,2,8,11,543.38,26.8,2.47,898.67
2022,2,8,12,577.77,27.08,2.23,927.6
2022,2,8,13,528.2,27.17,2.06,870.73
2022,2,8,14,355.88,27.02,2.04,752.05
2022,2,8,15,254.95,26.71,2.04,565.27
2022,2,8,16,149.62,26.34,1.94,344.8
2022,2,8,17,48.52,25.87,1.81,117.33
2022,2,8,18,5.95,25.26,1.86,3.77
2022,2,8,19,0,25.08,1.97,0
2022,2,8,20,0,24.96,2,0
2022,2,8,21,0,24.88,2.02,0
2022,2,8,22,0,24.74,2.1,0
2022,2,8,23,0,24.58,2.17,0
2022,2,9,0,0,24.42,2.27,0
2022,2,9,1,0,24.29,2.36,0
2022,2,9,2,0,24.24,2.42,0
2022,2,9,3,0,24.19,2.42,0
2022,2,9,4,0,24.17,2.37,0
2022,2,9,5,0,24.17,2.28,0
2022,2,9,6,19.16,24.58,2.05,18.52
2022,2,9,7,142.33,25.5,2.12,170.08
2022,2,9,8,330.7,26.12,2.13,414.1
2022,2,9,9,470.7,26.49,2.29,642.48
2022,2,9,10,564.34,26.74,2.33,820.5
2022,2,9,11,570.28,27.05,2.32,926.3
2022,2,9,12,587.32,27.3,2.44,963.4
2022,2,9,13,330.73,27.38,2.6,906.98
2022,2,9,14,432.05,27.23,2.74,770.25
2022,2,9,15,289.81,26.94,2.68,567.73
2022,2,9,16,120.72,26.56,2.45,330.12
2022,2,9,17,42.73,25.98,2.1,106.48
2022,2,9,18,6.45,25.37,2.01,3.55
2022,2,9,19,0,25.22,1.96,0
2022,2,9,20,0,25.1,1.94,0
2022,2,9,21,0,25,1.89,0
2022,2,9,22,0,24.85,1.85,0
2022,2,9,23,0,24.7,1.76,0
2022,2,10,0,0,24.55,1.66,0
2022,2,10,1,0,24.43,1.56,0
2022,2,10,2,0,24.37,1.38,0
2022,2,10,3,0,24.39,1.23,0
2022,2,10,4,0,24.4,1.21,0
2022,2,10,5,0,24.33,1.23,0
2022,2,10,6,11.72,24.45,1.25,17.05
2022,2,10,7,28.05,25.13,1.57,160.52
2022,2,10,8,62.61,25.72,1.8,382.15
2022,2,10,9,137.01,26.09,2.07,607.77
2022,2,10,10,229.64,26.16,2.3,789.52
2022,2,10,11,302.22,26.24,2.66,907.42
2022,2,10,12,222.42,26.36,3.26,935.62
2022,2,10,13,184.65,26.41,3.69,877.58
2022,2,10,14,160.4,26.3,3.69,742.25
2022,2,10,15,188.55,26.01,3.23,548.38
2022,2,10,16,117.86,25.64,3.02,314.6
2022,2,10,17,34.9,25.24,2.93,101.77
2022,2,10,18,5.55,24.9,2.97,3.48
2022,2,10,19,0,24.76,3.18,0
2022,2,10,20,0,24.64,3.36,0
2022,2,10,21,0,24.52,3.67,0
2022,2,10,22,0,24.4,3.68,0
2022,2,10,23,0,24.29,3.7,0
2022,2,11,0,0,24.18,3.76,0
2022,2,11,1,0,24.09,3.74,0
2022,2,11,2,0,24.01,3.59,0
2022,2,11,3,0,23.95,3.4,0
2022,2,11,4,0,23.9,3.12,0
2022,2,11,5,0,23.84,2.85,0
2022,2,11,6,15.59,24.01,2.61,17.23
2022,2,11,7,123.51,24.62,2.73,173.7
2022,2,11,8,248.57,25.08,2.82,402.1
2022,2,11,9,424.84,25.45,3.36,610.3
2022,2,11,10,533.26,25.87,3.77,781.7
2022,2,11,11,496.32,26.3,4.18,892.33
2022,2,11,12,499.48,26.57,4.42,921.3
2022,2,11,13,542.9,26.67,4.53,870.83
2022,2,11,14,421.59,26.55,4.37,758.27
2022,2,11,15,335.85,26.4,4.05,564.02
2022,2,11,16,181.86,26.11,3.75,331.02
2022,2,11,17,65.32,25.57,3.44,108.42
2022,2,11,18,6.57,25.01,3.22,3.55
2022,2,11,19,0,24.76,2.96,0
2022,2,11,20,0,24.53,2.68,0
2022,2,11,21,0,24.33,2.46,0
2022,2,11,22,0,24.19,2.28,0
2022,2,11,23,0,24.07,2.17,0
2022,2,12,0,0,23.94,2.07,0
2022,2,12,1,0,23.8,2.08,0
2022,2,12,2,0,23.67,2.19,0
2022,2,12,3,0,23.6,2.12,0
2022,2,12,4,0,23.6,2.08,0
2022,2,12,5,0,23.54,2.29,0
2022,2,12,6,23,23.79,2.53,18.92
2022,2,12,7,174.29,24.62,3.09,190.62
2022,2,12,8,398.84,25.21,3.51,436.3
2022,2,12,9,601.02,26.02,3.86,661.2
2022,2,12,10,725.34,26.86,4.08,834.65
2022,2,12,11,787.19,27.62,4.02,938.77
2022,2,12,12,829.19,28.21,3.8,966.92
2022,2,12,13,780.61,28.51,3.55,911.42
2022,2,12,14,649.11,28.54,3.24,780.38
2022,2,12,15,459.04,28.41,2.89,585.48
2022,2,12,16,297.38,28.11,2.51,348
2022,2,12,17,102.71,27.33,2.48,115.77
2022,2,12,18,6.43,26.22,2.43,3.73
2022,2,12,19,0,25.8,2.67,0
2022,2,12,20,0,25.46,2.8,0
2022,2,12,21,0,25.13,2.83,0
2022,2,12,22,0,24.87,2.89,0
2022,2,12,23,0,24.67,2.95,0
2022,2,13,0,0,24.51,2.91,0
2022,2,13,1,0,24.35,2.79,0
2022,2,13,2,0,24.26,2.69,0
2022,2,13,3,0,24.16,2.56,0
2022,2,13,4,0,24.07,2.41,0
2022,2,13,5,0,24.03,2.33,0
2022,2,13,6,20.27,24.39,2.05,17.75
2022,2,13,7,151.1,25.7,2.01,167.38
2022,2,13,8,328.53,27.2,1.99,375.15
2022,2,13,9,578.15,27.82,1.93,618.42
2022,2,13,10,757.41,28.59,1.56,807.75
2022,2,13,11,773.06,29.34,1.14,920.52
2022,2,13,12,699.16,29.82,0.8,961.58
2022,2,13,13,672.23,30.03,0.61,915.88
2022,2,13,14,509.97,30.05,0.62,786.8
2022,2,13,15,343.66,29.69,0.99,590.52
2022,2,13,16,204.17,29.31,1.34,356.7
2022,2,13,17,51.95,28.45,1.58,123.5
2022,2,13,18,6.41,27.33,1.76,4
2022,2,13,19,0,26.81,2.22,0
2022,2,13,20,0,26.45,2.58,0
2022,2,13,21,0,26.19,2.73,0
2022,2,13,22,0,25.95,2.75,0
2022,2,13,23,0,25.69,2.73,0
2022,2,14,0,0,25.48,2.7,0
2022,2,14,1,0,25.27,2.6,0
2022,2,14,2,0,25.17,2.54,0
2022,2,14,3,0,25.09,2.5,0
2022,2,14,4,0,25.03,2.54,0
2022,2,14,5,0,24.96,2.6,0
2022,2,14,6,20.28,25.3,2.76,18.08
2022,2,14,7,151.59,26.13,3.25,172.52
2022,2,14,8,339.32,26.9,3.3,393.88
2022,2,14,9,560.51,27.74,3.09,617.05
2022,2,14,10,705.99,28.44,2.77,794.4
2022,2,14,11,731.8,28.92,2.44,908.55
2022,2,14,12,585.61,29.3,2.17,969.95
2022,2,14,13,614.41,29.54,2.05,918.45
2022,2,14,14,597.87,29.5,2.1,794.38
2022,2,14,15,467.85,29.13,2.27,605.12
2022,2,14,16,272.88,28.52,2.48,369.15
2022,2,14,17,94.66,27.67,2.66,129.88
2022,2,14,18,7.09,26.89,2.7,4.12
2022,2,14,19,0,26.55,2.93,0
2022,2,14,20,0,26.32,3.11,0
2022,2,14,21,0,26.12,3.06,0
2022,2,14,22,0,25.94,2.89,0
2022,2,14,23,0,25.8,2.75,0
2022,2,15,0,0,25.67,2.59,0
2022,2,15,1,0,25.55,2.43,0
2022,2,15,2,0,25.46,2.34,0
2022,2,15,3,0,25.38,2.38,0
2022,2,15,4,0,25.34,2.49,0
2022,2,15,5,0,25.3,2.56,0
2022,2,15,6,23.03,25.51,2.56,18.67
2022,2,15,7,172.77,26.17,2.89,171.12
2022,2,15,8,415.88,26.61,3.05,430.7
2022,2,15,9,588.17,27.05,3.25,672.85
2022,2,15,10,675.9,27.51,3.24,843.45
2022,2,15,11,792.95,27.88,3.1,947.6
2022,2,15,12,736.47,28.13,2.97,982.17
2022,2,15,13,660.24,28.21,2.83,927.1
2022,2,15,14,424.66,28.12,2.85,797.9
2022,2,15,15,226.45,27.81,2.85,598.77
2022,2,15,16,134.85,27.41,2.75,358.17
2022,2,15,17,36.63,26.87,2.57,121.75
2022,2,15,18,6.41,26.36,2.62,3.95
2022,2,15,19,0,26.17,2.72,0
2022,2,15,20,0,25.98,2.75,0
2022,2,15,21,0,25.82,2.69,0
2022,2,15,22,0,25.65,2.63,0
2022,2,15,23,0,25.5,2.57,0
2022,2,16,0,0,25.33,2.48,0
2022,2,16,1,0,25.16,2.31,0
2022,2,16,2,0,25.04,2.15,0
2022,2,16,3,0,24.92,2.16,0
2022,2,16,4,0,24.83,2.18,0
2022,2,16,5,0,24.8,2.1,0
2022,2,16,6,13.41,25.11,1.97,18.98
2022,2,16,7,74.64,26.2,2.17,179.75
2022,2,16,8,158.95,27.04,2.26,404.48
2022,2,16,9,224.74,27.61,2.2,614.4
2022,2,16,10,270.77,28.05,2.02,789.25
2022,2,16,11,252.8,28.43,1.77,888.5
2022,2,16,12,336.05,28.55,1.58,975.7
2022,2,16,13,350.14,28.52,1.45,906.62
2022,2,16,14,338.14,28.38,1.41,777.73
2022,2,16,15,201.66,28.11,1.49,581.12
2022,2,16,16,170.66,27.74,1.6,344.98
2022,2,16,17,58.35,27.15,1.76,122.2
2022,2,16,18,6.73,26.23,1.88,4.1
2022,2,16,19,0,25.91,2.12,0
2022,2,16,20,0,25.69,2.2,0
2022,2,16,21,0,25.48,2.18,0
2022,2,16,22,0,25.31,2.01,0
2022,2,16,23,0,25.26,1.75,0
2022,2,17,0,0,25.28,1.39,0
2022,2,17,1,0,25.27,1.04,0
2022,2,17,2,0,25.29,0.76,0
2022,2,17,3,0,25.26,0.5,0
2022,2,17,4,0,25.22,0.33,0
2022,2,17,5,0,25.11,0.42,0
2022,2,17,6,15.95,25.19,0.6,20.17
2022,2,17,7,120.22,26.66,0.72,203.15
2022,2,17,8,286.42,28.07,0.97,445.17
2022,2,17,9,530.26,28.76,1.2,685.7
2022,2,17,10,724.77,29.43,1.17,857
2022,2,17,11,862.88,29.85,1.08,961.8
2022,2,17,12,884.18,29.87,1.15,984.55
2022,2,17,13,824.25,29.69,1.21,928.77
2022,2,17,14,680.38,29.37,1.16,794.1
2022,2,17,15,497.41,28.94,0.91,594.65
2022,2,17,16,298.56,28.65,0.68,354.55
2022,2,17,17,99.04,28.26,0.91,115.88
2022,2,17,18,6.59,27.44,1.32,3.92
2022,2,17,19,0,27.08,1.82,0
2022,2,17,20,0,26.76,2.23,0
2022,2,17,21,0,26.44,2.54,0
2022,2,17,22,0,26.14,2.72,0
2022,2,17,23,0,25.82,2.81,0
2022,2,18,0,0,25.55,2.87,0
2022,2,18,1,0,25.34,2.93,0
2022,2,18,2,0,25.17,2.94,0
2022,2,18,3,0,25.04,2.96,0
2022,2,18,4,0,24.98,2.98,0
2022,2,18,5,0,25.01,3,0
2022,2,18,6,25,25.5,3.03,21.4
2022,2,18,7,176.98,26.72,3.51,198.77
2022,2,18,8,392.81,27.62,3.68,442.02
2022,2,18,9,574.84,28.32,3.75,649.15
2022,2,18,10,709.79,28.85,3.63,850.4
2022,2,18,11,786.6,29.27,3.39,951.52
2022,2,18,12,740.21,29.48,3.08,988.1
2022,2,18,13,682.67,29.55,2.87,931.8
2022,2,18,14,510.78,29.5,2.76,795.25
2022,2,18,15,392.86,29.2,2.71,591.1
2022,2,18,16,247.58,28.67,2.6,354.6
2022,2,18,17,101.14,27.81,2.55,118.35
2022,2,18,18,7.08,26.92,2.53,3.88
2022,2,18,19,0,26.56,2.71,0
2022,2,18,20,0,26.28,2.77,0
2022,2,18,21,0,26.05,2.73,0
2022,2,18,22,0,25.83,2.67,0
2022,2,18,23,0,25.65,2.69,0
2022,2,19,0,0,25.51,2.81,0
2022,2,19,1,0,25.37,2.88,0
2022,2,19,2,0,25.23,2.81,0
2022,2,19,3,0,25.12,2.72,0
2022,2,19,4,0,25,2.55,0
2022,2,19,5,0,24.91,2.41,0
2022,2,19,6,23.05,25.19,2.27,18.98
2022,2,19,7,151.69,26.14,2.47,176.45
2022,2,19,8,245.17,26.71,2.38,410.48
2022,2,19,9,353.54,27.3,2.41,616.75
2022,2,19,10,377.32,27.8,2.37,813.98
2022,2,19,11,434.4,28.09,2.36,926.33
2022,2,19,12,693.42,28.22,2.35,1001
2022,2,19,13,653.05,28.21,2.29,947.38
2022,2,19,14,532.93,28.17,2.08,815.08
2022,2,19,15,494.77,28.03,1.85,618.3
2022,2,19,16,317.66,27.8,1.62,378.15
2022,2,19,17,113.27,27.3,1.55,133.05
2022,2,19,18,7.34,26.55,1.62,4.12
2022,2,19,19,0,26.26,1.8,0
2022,2,19,20,0,25.99,2.07,0
2022,2,19,21,0,25.76,2.41,0
2022,2,19,22,0,25.54,2.64,0
2022,2,19,23,0,25.33,2.64,0
2022,2,20,0,0,25.14,2.5,0
2022,2,20,1,0,25,2.47,0
2022,2,20,2,0,24.93,2.53,0
2022,2,20,3,0,24.88,2.59,0
2022,2,20,4,0,24.86,2.59,0
2022,2,20,5,0,24.86,2.57,0
2022,2,20,6,18.38,25.19,2.54,19.5
2022,2,20,7,166.84,26.31,2.9,177.98
2022,2,20,8,412.98,26.9,2.89,410.77
2022,2,20,9,627.98,27.52,2.92,634.67
2022,2,20,10,796.72,28.02,2.96,849.2
2022,2,20,11,852.55,28.4,2.82,958.5
2022,2,20,12,849.79,28.65,2.64,985.4
2022,2,20,13,748.8,28.71,2.46,926.73
2022,2,20,14,515.73,28.59,2.31,790.8
2022,2,20,15,186.52,28.37,2.07,587.2
2022,2,20,16,162.41,28.02,1.77,345.83
2022,2,20,17,40.66,27.35,1.58,110.88
2022,2,20,18,6.92,26.61,1.57,3.7
2022,2,20,19,0,26.3,1.74,0
2022,2,20,20,0,26.04,1.93,0
2022,2,20,21,0,25.81,2.1,0
2022,2,20,22,0,25.62,2.18,0
2022,2,20,23,0,25.41,2.19,0
2022,2,21,0,0,25.21,2.31,0
2022,2,21,1,0,25.06,2.61,0
2022,2,21,2,0,24.93,2.84,0
2022,2,21,3,0,24.75,2.88,0
2022,2,21,4,0,24.58,2.88,0
2022,2,21,5,0,24.49,2.89,0
2022,2,21,6,22.49,24.79,2.87,18.77
2022,2,21,7,160.46,25.64,3.13,169.77
2022,2,21,8,357.56,26.39,3.02,391.83
2022,2,21,9,573.27,27.15,2.99,616.17
2022,2,21,10,737.37,27.9,2.99,802.95
2022,2,21,11,836.02,28.59,2.94,908.17
2022,2,21,12,877.95,29.09,2.96,982.15
2022,2,21,13,813.7,29.38,2.93,929.92
2022,2,21,14,715.29,29.43,2.9,793.48
2022,2,21,15,454.16,29.32,2.88,595.8
2022,2,21,16,270.02,28.7,2.96,355.2
2022,2,21,17,88.89,27.7,2.99,117.92
2022,2,21,18,6.15,26.75,3.17,3.8
2022,2,21,19,0,26.33,3.54,0
2022,2,21,20,0,26.06,3.87,0
2022,2,21,21,0,25.87,3.99,0
2022,2,21,22,0,25.69,3.71,0
2022,2,21,23,0,25.48,3.36,0
2022,2,22,0,0,25.33,3.22,0
2022,2,22,1,0,25.15,3.17,0
2022,2,22,2,0,24.95,3.05,0
2022,2,22,3,0,24.75,2.96,0
2022,2,22,4,0,24.61,2.9,0
2022,2,22,5,0,24.48,2.93,0
2022,2,22,6,21.36,24.87,3.12,19.88
2022,2,22,7,162.63,26.01,3.79,179.33
2022,2,22,8,361.77,26.94,3.94,392.98
2022,2,22,9,560.13,27.62,3.89,653.3
